,date,RSI,MACD,BBANDS+1d,BBANDS+2d,BBANDS-1d,BBANDS-2d,comp_ratio,GC/DC
70,2006-06-13,64.77272476850833,0.33601804272944946,0.9966591096619617,1.006725702814427,0.9563927370521006,0.9463261438996354,3,0.010135077614811694
71,2006-06-14,62.049766011818605,0.4323628480064059,1.0019788716684166,1.0124688291510342,0.9600190417379472,0.9495290842553297,3,0.010616826189395745
72,2006-06-15,60.25945654942804,0.4861673211093631,1.0050921936979218,1.015353210849992,0.9640481250896398,0.9537871079375694,0,0.010137155950219356
73,2006-06-16,62.374960813826654,0.5530948448098627,1.0040901641808373,1.0147145500302628,0.9615926207831349,0.9509682349337094,1,0.01026836838987355
74,2006-06-19,64.21070937911593,0.6263503708451879,1.0034615472872839,1.0143501154431738,0.9599072746637242,0.9490187065078343,3,0.010712855575426117
75,2006-06-20,58.59630224359523,0.6271477160769052,1.0100020327067571,1.0208554552910991,0.9665883423693893,0.9557349197850472,3,0.009431958036827504
76,2006-06-21,58.1546868991984,0.6166368302490355,1.0116574900416342,1.022701279464332,0.9674823323508434,0.9564385429281458,0,0.008225039693218306
77,2006-06-22,65.39996240700931,0.7042805883012875,1.0028892049728992,1.014107806598393,0.9580147984709231,0.946796196845429,1,0.009797494828484243
78,2006-06-23,67.20148940534327,0.7952347510111508,1.0028043379690543,1.0147488565631237,0.9550262635927754,0.9430817449987059,3,0.011232240374141722
79,2006-06-26,64.53512514763278,0.8350964482794296,1.0072777761304161,1.0194629007547642,0.9585372776330248,0.9463521530086767,3,0.011215183640156057
80,2006-06-27,64.43679172820205,0.8560126333382811,1.0086666904296786,1.0206178952453437,0.9608618711670182,0.948910666351353,0,0.01081298842956202
81,2006-06-28,65.12354889564355,0.8722174776626019,1.0090397293119595,1.020875252269761,0.9616976374807529,0.9498621145229511,1,0.010461539993532387
82,2006-06-29,53.30011070046071,0.7728655183422006,1.0199426297527732,1.0312152133118155,0.9748522955166047,0.9635797119575624,2,0.007386291264476763
83,2006-06-30,48.55352646701146,0.635163948865042,1.0233437835863288,1.032935982964254,0.9849749860746291,0.9753827866967041,0,0.003924402516919168
84,2006-07-03,50.41124949597352,0.5399827881764878,1.0189910935778408,1.0269695072252492,0.987077438988207,0.9790990253407986,0,0.002202099881167374
85,2006-07-04,51.31991204539729,0.4688296532988403,1.0169970604212524,1.0241673091232992,0.9883160656130652,0.9811458169110184,3,0.0013462127197536589
86,2006-07-05,57.47395554643235,0.47793953733146566,1.0088494446642837,1.0152903308826733,0.9830858997907257,0.976645013572336,2,0.0025936957700362084
87,2006-07-06,52.89162750391465,0.434957941774897,1.013486633737428,1.0196154278926877,0.9889714571163898,0.9828426629611301,3,0.0021277771257098843
88,2006-07-07,45.43730634104569,0.31096999150381066,1.0229040153908517,1.0290276871227495,0.9984093284632602,0.9922856567313624,0,-0.0004453699042183956
89,2006-07-10,47.0156055715544,0.22703675420875413,1.0211314845963233,1.0273303764525494,0.9963359171714198,0.9901370253151938,0,-0.0015541008408923584
90,2006-07-11,46.8765320660709,0.15709434032562797,1.0214197093168282,1.027912933778306,0.9954468114709178,0.9889535870094402,2,-0.0022160765985665964
91,2006-07-12,55.57913514916707,0.19862556203742088,1.0107529542536644,1.017183726496534,0.985029865282186,0.9785990930393164,1,1.8256652720261002e-05
92,2006-07-13,54.71586194612805,0.22012580056332354,1.011854021281731,1.0182382565043768,0.9863170803911474,0.9799328451685015,3,0.0011254082585957503
93,2006-07-14,59.29617740712841,0.293493499686889,1.0061855299382785,1.0127211508199145,0.9800430464117345,0.9735074255300984,1,0.0032637198380425225
